Annotation Cluster 1	EnrichmentScore:1.7816029460126883
GOTERM_CC_DIRECT	GO:0005634~nucleus	14	24.561403508771928	0.8518912090985408	ENSG00000197381, ENSG00000023445, ENSG00000162924, ENSG00000116717, ENSG00000196873, ENSG00000176788, ENSG00000154655, ENSG00000141682, ENSG00000138166, ENSG00000137265, ENSG00000135074, ENSG00000124813, ENSG00000119508, ENSG00000124762	56	5991	20587	0.8590802870973127	1.0	1.0	100.0
UP_KW_CELLULAR_COMPONENT	KW-0539~Nucleus	12	21.052631578947366	0.9774483033301709	ENSG00000197381, ENSG00000023445, ENSG00000138166, ENSG00000137265, ENSG00000162924, ENSG00000116717, ENSG00000124813, ENSG00000119508, ENSG00000196873, ENSG00000188735, ENSG00000124762, ENSG00000154655	54	5695	17662	0.6891815432640718	1.0	1.0	100.0
Annotation Cluster 4	EnrichmentScore:1.0853547501449772
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0007015~actin filament organization	4	7.017543859649122	0.0060717615492416705	ENSG00000175130, ENSG00000136286, ENSG00000139725, ENSG00000075618	53	138	19357	10.586272901285206	0.9610748116726485	1.0	100.0
GOTERM_CC_DIRECT	GO:0005856~cytoskeleton	4	7.017543859649122	0.1547400855909274	ENSG00000175130, ENSG00000176788, ENSG00000139725, ENSG00000075618	56	509	20587	2.888998035363458	0.9999999966047503	1.0	100.0
UP_KW_CELLULAR_COMPONENT	KW-0206~Cytoskeleton	5	8.771929824561402	0.5902258268500818	ENSG00000165695, ENSG00000160050, ENSG00000175130, ENSG00000139725, ENSG00000075618	54	1359	17662	1.2033630392717958	0.9999999565142395	1.0	100.0
Annotation Cluster 5	EnrichmentScore:0.9079858834575332
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR024079:Metallopeptidase, catalytic domain	3	5.263157894736842	0.024320727001043072	ENSG00000117298, ENSG00000135074, ENSG00000137673	56	84	19139	12.205994897959183	0.9768802518096145	1.0	100.0
GOTERM_MF_DIRECT	GO:0004222~metalloendopeptidase activity	3	5.263157894736842	0.04570350275946795	ENSG00000117298, ENSG00000135074, ENSG00000137673	53	124	18913	8.633444917833232	0.9988673836852746	1.0	100.0
UP_KW_MOLECULAR_FUNCTION	KW-0482~Metalloprotease	3	5.263157894736842	0.09148545150378948	ENSG00000117298, ENSG00000135074, ENSG00000137673	39	157	11735	5.749632533072023	0.9489155791045197	0.945349665539158	94.5349665539158
UP_KW_MOLECULAR_FUNCTION	KW-0378~Hydrolase	7	12.280701754385964	0.5258028797427163	ENSG00000197381, ENSG00000074416, ENSG00000117298, ENSG00000138166, ENSG00000135074, ENSG00000196873, ENSG00000137673	39	1779	11735	1.183969674694801	0.9999999999098997	1.0	100.0
UP_KW_MOLECULAR_FUNCTION	KW-0645~Protease	3	5.263157894736842	0.5394727938713928	ENSG00000117298, ENSG00000135074, ENSG00000137673	39	552	11735	1.6353121516164997	0.9999999999636157	1.0	100.0
Annotation Cluster 6	EnrichmentScore:0.789679083359029
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	22	38.59649122807017	0.030491520434179405	ENSG00000105246, ENSG00000074416, ENSG00000175130, ENSG00000154265, ENSG00000161835, ENSG00000132329, ENSG00000110436, ENSG00000198223, ENSG00000099992, ENSG00000176788, ENSG00000139725, ENSG00000112149, ENSG00000117298, ENSG00000078081, ENSG00000136286, ENSG00000135074, ENSG00000160013, ENSG00000090104, ENSG00000180758, ENSG00000169508, ENSG00000123595, ENSG00000121210	56	5334	20587	1.5162635920509937	0.9724585387808897	0.8842540925912028	88.42540925912029
UP_KW_CELLULAR_COMPONENT	KW-1003~Cell membrane	15	26.31578947368421	0.2704996665961569	ENSG00000175130, ENSG00000154265, ENSG00000161835, ENSG00000110436, ENSG00000198223, ENSG00000176788, ENSG00000139725, ENSG00000117298, ENSG00000136286, ENSG00000160013, ENSG00000090104, ENSG00000180758, ENSG00000169508, ENSG00000123595, ENSG00000121210	54	3904	17662	1.256688296903461	0.9975026213214702	1.0	100.0
UP_KW_CELLULAR_COMPONENT	KW-0472~Membrane	26	45.614035087719294	0.5183426385779651	ENSG00000154265, ENSG00000161835, ENSG00000198223, ENSG00000112149, ENSG00000139725, ENSG00000117298, ENSG00000006530, ENSG00000078081, ENSG00000153094, ENSG00000160013, ENSG00000090104, ENSG00000169508, ENSG00000073803, ENSG00000074416, ENSG00000175130, ENSG00000132329, ENSG00000177054, ENSG00000110436, ENSG00000176788, ENSG00000091490, ENSG00000136286, ENSG00000135074, ENSG00000188735, ENSG00000180758, ENSG00000123595, ENSG00000121210	54	8224	17662	1.0340376855454676	0.9999990623822027	1.0	100.0
Annotation Cluster 7	EnrichmentScore:0.6430720870610466
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR027417:P-loop containing nucleoside triphosphate hydrolase	6	10.526315789473683	0.1228231330073037	ENSG00000165695, ENSG00000154265, ENSG00000136286, ENSG00000196873, ENSG00000139725, ENSG00000123595	56	918	19139	2.2337768440709618	0.9999999980396348	1.0	100.0
GOTERM_MF_DIRECT	GO:0005525~GTP binding	3	5.263157894736842	0.3043656537997405	ENSG00000196873, ENSG00000139725, ENSG00000123595	53	403	18913	2.6564445901025326	1.0	1.0	100.0
UP_KW_LIGAND	KW-0342~GTP-binding	3	5.263157894736842	0.3148530645054342	ENSG00000196873, ENSG00000139725, ENSG00000123595	22	370	6850	2.5245700245700244	0.9892994861169333	0.9445591935163027	94.45591935163027
Annotation Cluster 8	EnrichmentScore:0.6400209559240003
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_MOLECULAR_FUNCTION	KW-0418~Kinase	7	12.280701754385964	0.03145205174566898	ENSG00000165695, ENSG00000134602, ENSG00000006530, ENSG00000071054, ENSG00000056558, ENSG00000124762, ENSG00000073803	39	747	11735	2.819654687124567	0.6286744017615511	0.48750680205786917	48.750680205786914
UP_KW_LIGAND	KW-0547~Nucleotide-binding	10	17.543859649122805	0.0877865181673766	ENSG00000165695, ENSG00000154265, ENSG00000134602, ENSG00000006530, ENSG00000136286, ENSG00000071054, ENSG00000196873, ENSG00000139725, ENSG00000123595, ENSG00000073803	22	1858	6850	1.6757999804286134	0.667984898323869	0.9445591935163027	94.45591935163027
GOTERM_MF_DIRECT	GO:0005524~ATP binding	8	14.035087719298245	0.1269911851803854	ENSG00000165695, ENSG00000154265, ENSG00000134602, ENSG00000006530, ENSG00000136286, ENSG00000071054, ENSG00000124813, ENSG00000073803	53	1539	18913	1.8549658562899212	0.999999997196496	1.0	100.0
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	4	7.017543859649122	0.14374914168033148	ENSG00000134602, ENSG00000071054, ENSG00000198223, ENSG00000073803	53	489	19357	2.987537137786009	1.0	1.0	100.0
UP_KW_MOLECULAR_FUNCTION	KW-0808~Transferase	10	17.543859649122805	0.20606606010667677	ENSG00000165695, ENSG00000023445, ENSG00000134602, ENSG00000006530, ENSG00000071054, ENSG00000177054, ENSG00000056558, ENSG00000163389, ENSG00000124762, ENSG00000073803	39	2046	11735	1.4706619545329223	0.9992178043289732	1.0	100.0
UP_KW_LIGAND	KW-0067~ATP-binding	7	12.280701754385964	0.2673627307295187	ENSG00000165695, ENSG00000154265, ENSG00000134602, ENSG00000006530, ENSG00000136286, ENSG00000071054, ENSG00000073803	22	1437	6850	1.5167330929335103	0.9760851264159307	0.9445591935163027	94.45591935163027
GOTERM_MF_DIRECT	GO:0004672~protein kinase activity	3	5.263157894736842	0.2788338237464379	ENSG00000134602, ENSG00000071054, ENSG00000073803	53	378	18913	2.832135369871219	1.0	1.0	100.0
SMART	SM00220:S_TKc	3	5.263157894736842	0.2849989555615508	ENSG00000134602, ENSG00000071054, ENSG00000073803	31	365	10374	2.750508174988953	0.9999992398830794	1.0	100.0
GOTERM_MF_DIRECT	GO:0004674~protein serine/threonine kinase activity	3	5.263157894736842	0.29824691612813503	ENSG00000134602, ENSG00000071054, ENSG00000073803	53	397	18913	2.696592367282924	1.0	1.0	100.0
GOTERM_MF_DIRECT	GO:0004712~protein serine/threonine/tyrosine kinase activity	3	5.263157894736842	0.34186933464394753	ENSG00000134602, ENSG00000071054, ENSG00000073803	53	440	18913	2.4330617495711837	1.0	1.0	100.0
UP_KW_MOLECULAR_FUNCTION	KW-0723~Serine/threonine-protein kinase	3	5.263157894736842	0.3664002061008287	ENSG00000134602, ENSG00000071054, ENSG00000073803	39	394	11735	2.291097227645451	0.9999992817661876	1.0	100.0
UP_SEQ_FEATURE	DOMAIN:Protein kinase	3	5.263157894736842	0.38694948547632274	ENSG00000134602, ENSG00000071054, ENSG00000073803	55	507	20516	2.2072081764389457	1.0	1.0	100.0
UP_SEQ_FEATURE	ACT_SITE:Proton acceptor	4	7.017543859649122	0.39656671178348396	ENSG00000134602, ENSG00000071054, ENSG00000159231, ENSG00000073803	55	861	20516	1.7329532256361524	1.0	1.0	100.0
INTERPRO	IPR000719:Protein kinase, catalytic domain	3	5.263157894736842	0.423996646199426	ENSG00000134602, ENSG00000071054, ENSG00000073803	56	501	19139	2.046514114627887	1.0	1.0	100.0
INTERPRO	IPR011009:Protein kinase-like domain	3	5.263157894736842	0.4679604944127379	ENSG00000134602, ENSG00000071054, ENSG00000073803	56	546	19139	1.8778453689167973	1.0	1.0	100.0
Annotation Cluster 9	EnrichmentScore:0.45329677950405695
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_LIGAND	KW-0862~Zinc	11	19.298245614035086	0.21089653226769411	ENSG00000197381, ENSG00000023445, ENSG00000117298, ENSG00000213145, ENSG00000135074, ENSG00000047365, ENSG00000119508, ENSG00000196873, ENSG00000137673, ENSG00000124762, ENSG00000154655	22	2525	6850	1.3564356435643565	0.941708205815568	0.9445591935163027	94.45591935163027
UP_KW_LIGAND	KW-0479~Metal-binding	14	24.561403508771928	0.45126037138113	ENSG00000197381, ENSG00000023445, ENSG00000213145, ENSG00000134602, ENSG00000110436, ENSG00000047365, ENSG00000196873, ENSG00000137673, ENSG00000154655, ENSG00000117298, ENSG00000135074, ENSG00000119508, ENSG00000124762, ENSG00000073803	22	3978	6850	1.0957996252113897	0.99925458882374	1.0	100.0
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	9	15.789473684210526	0.45878903126311366	ENSG00000197381, ENSG00000023445, ENSG00000117298, ENSG00000135074, ENSG00000110436, ENSG00000047365, ENSG00000196873, ENSG00000124762, ENSG00000073803	53	2677	18913	1.199716663964872	1.0	1.0	100.0
Annotation Cluster 10	EnrichmentScore:0.4278927849926394
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04060:Cytokine-cytokine receptor interaction	4	7.017543859649122	0.11396516868406706	ENSG00000110944, ENSG00000105246, ENSG00000198223, ENSG00000102962	34	295	8205	3.2721834496510467	0.9999920066816119	0.7896158115967503	77.33350732133121
UP_KW_MOLECULAR_FUNCTION	KW-0202~Cytokine	3	5.263157894736842	0.13218731034568448	ENSG00000110944, ENSG00000105246, ENSG00000102962	39	196	11735	4.605572998430142	0.9876631044839254	1.0	100.0
GOTERM_CC_DIRECT	GO:0005576~extracellular region	6	10.526315789473683	0.6808269245657957	ENSG00000110944, ENSG00000105246, ENSG00000159166, ENSG00000198223, ENSG00000102962, ENSG00000137673	56	2119	20587	1.0409391222274658	1.0	1.0	100.0
UP_KW_CELLULAR_COMPONENT	KW-0964~Secreted	6	10.526315789473683	0.7832309128674448	ENSG00000110944, ENSG00000105246, ENSG00000159166, ENSG00000198223, ENSG00000102962, ENSG00000137673	54	2133	17662	0.9200395895191956	0.999999999999758	1.0	100.0
GOTERM_CC_DIRECT	GO:0005615~extracellular space	4	7.017543859649122	0.9029165822148661	ENSG00000105246, ENSG00000159231, ENSG00000102962, ENSG00000137673	56	1946	20587	0.7556526207605344	1.0	1.0	100.0
Annotation Cluster 11	EnrichmentScore:0.36314030389771795
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0007186~G-protein coupled receptor signaling pathway	7	12.280701754385964	0.040890414885364934	ENSG00000117298, ENSG00000132329, ENSG00000160013, ENSG00000090104, ENSG00000102962, ENSG00000169508, ENSG00000180758	53	949	19357	2.6939777720341174	0.9999999997833457	1.0	100.0
GOTERM_BP_DIRECT	GO:0007189~adenylate cyclase-activating G-protein coupled receptor signaling pathway	3	5.263157894736842	0.049706035547124466	ENSG00000132329, ENSG00000160013, ENSG00000180758	53	133	19357	8.238189814158037	0.9999999999984213	1.0	100.0
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=7	4	7.017543859649122	0.45672679201083044	ENSG00000110436, ENSG00000160013, ENSG00000169508, ENSG00000180758	55	946	20516	1.5772438977512973	1.0	1.0	100.0
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=6	4	7.017543859649122	0.5064686828137448	ENSG00000110436, ENSG00000160013, ENSG00000169508, ENSG00000180758	55	1019	20516	1.4642519404050316	1.0	1.0	100.0
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=5	4	7.017543859649122	0.5111235945853817	ENSG00000110436, ENSG00000160013, ENSG00000169508, ENSG00000180758	55	1026	20516	1.4542619174198121	1.0	1.0	100.0
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=4	4	7.017543859649122	0.5269160431791979	ENSG00000110436, ENSG00000160013, ENSG00000169508, ENSG00000180758	55	1050	20516	1.4210216450216449	1.0	1.0	100.0
UP_KW_MOLECULAR_FUNCTION	KW-0675~Receptor	7	12.280701754385964	0.543897379885224	ENSG00000132329, ENSG00000119508, ENSG00000198223, ENSG00000056558, ENSG00000160013, ENSG00000169508, ENSG00000180758	39	1810	11735	1.1636917410398073	0.9999999999730264	1.0	100.0
GOTERM_MF_DIRECT	GO:0004930~G-protein coupled receptor activity	3	5.263157894736842	0.6353222872871085	ENSG00000160013, ENSG00000169508, ENSG00000180758	53	776	18913	1.3795710951176814	1.0	1.0	100.0
INTERPRO	IPR017452:GPCR, rhodopsin-like, 7TM	3	5.263157894736842	0.6420281423892016	ENSG00000160013, ENSG00000169508, ENSG00000180758	56	752	19139	1.3634356003039514	1.0	1.0	100.0
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=3	3	5.263157894736842	0.7696912286588078	ENSG00000160013, ENSG00000169508, ENSG00000180758	55	1047	20516	1.06882000520969	1.0	1.0	100.0
UP_KW_MOLECULAR_FUNCTION	KW-0297~G-protein coupled receptor	3	5.263157894736842	0.7732270552172394	ENSG00000160013, ENSG00000169508, ENSG00000180758	39	851	11735	1.0607430172647565	1.0	1.0	100.0
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=1	3	5.263157894736842	0.7793245769895318	ENSG00000160013, ENSG00000169508, ENSG00000180758	55	1068	20516	1.0478038815117465	1.0	1.0	100.0
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=2	3	5.263157894736842	0.779774617327089	ENSG00000160013, ENSG00000169508, ENSG00000180758	55	1069	20516	1.046823709499107	1.0	1.0	100.0
UP_KW_MOLECULAR_FUNCTION	KW-0807~Transducer	3	5.263157894736842	0.8112458684821259	ENSG00000160013, ENSG00000169508, ENSG00000180758	39	922	11735	0.9790589020523944	1.0	1.0	100.0
Annotation Cluster 12	EnrichmentScore:0.3559011967453885
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005741~mitochondrial outer membrane	3	5.263157894736842	0.10322665304361443	ENSG00000141682, ENSG00000006530, ENSG00000153094	56	204	20587	5.40625	0.9999967551675043	1.0	100.0
GOTERM_CC_DIRECT	GO:0005739~mitochondrion	3	5.263157894736842	0.9051122663298319	ENSG00000141682, ENSG00000006530, ENSG00000153094	56	1440	20587	0.7658854166666667	1.0	1.0	100.0
UP_KW_CELLULAR_COMPONENT	KW-0496~Mitochondrion	3	5.263157894736842	0.9158031075719618	ENSG00000141682, ENSG00000006530, ENSG00000153094	54	1327	17662	0.7394289541991124	1.0	1.0	100.0
Annotation Cluster 13	EnrichmentScore:0.2865370202440581
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_DOMAIN	KW-0732~Signal	13	22.807017543859647	0.2684531592604412	ENSG00000110944, ENSG00000105246, ENSG00000132329, ENSG00000198223, ENSG00000112149, ENSG00000137673, ENSG00000078081, ENSG00000143669, ENSG00000135074, ENSG00000160013, ENSG00000102962, ENSG00000163389, ENSG00000121210	34	4357	14500	1.2724621636582103	0.982815068380561	1.0	100.0
GOTERM_CC_DIRECT	GO:0005887~integral component of plasma membrane	6	10.526315789473683	0.3389914034409751	ENSG00000132329, ENSG00000110436, ENSG00000198223, ENSG00000160013, ENSG00000112149, ENSG00000169508	56	1438	20587	1.5339012517385258	1.0	1.0	100.0
UP_SEQ_FEATURE	TOPO_DOM:Extracellular	10	17.543859649122805	0.3641464755614494	ENSG00000117298, ENSG00000132329, ENSG00000135074, ENSG00000110436, ENSG00000198223, ENSG00000160013, ENSG00000112149, ENSG00000169508, ENSG00000180758, ENSG00000121210	55	2931	20516	1.2726652399119134	1.0	1.0	100.0
UP_SEQ_FEATURE	TOPO_DOM:Cytoplasmic	12	21.052631578947366	0.42625993743285684	ENSG00000117298, ENSG00000078081, ENSG00000132329, ENSG00000177054, ENSG00000135074, ENSG00000110436, ENSG00000198223, ENSG00000160013, ENSG00000112149, ENSG00000169508, ENSG00000180758, ENSG00000121210	55	3826	20516	1.1699472508672717	1.0	1.0	100.0
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=7	4	7.017543859649122	0.45672679201083044	ENSG00000110436, ENSG00000160013, ENSG00000169508, ENSG00000180758	55	946	20516	1.5772438977512973	1.0	1.0	100.0
UP_KW_DOMAIN	KW-1133~Transmembrane helix	15	26.31578947368421	0.46491521514604256	ENSG00000154265, ENSG00000132329, ENSG00000177054, ENSG00000110436, ENSG00000198223, ENSG00000112149, ENSG00000091490, ENSG00000117298, ENSG00000078081, ENSG00000135074, ENSG00000160013, ENSG00000188735, ENSG00000180758, ENSG00000169508, ENSG00000121210	34	5837	14500	1.0959497727478862	0.9997052228431629	1.0	100.0
UP_KW_DOMAIN	KW-0812~Transmembrane	15	26.31578947368421	0.48535296044701765	ENSG00000154265, ENSG00000132329, ENSG00000177054, ENSG00000110436, ENSG00000198223, ENSG00000112149, ENSG00000091490, ENSG00000117298, ENSG00000078081, ENSG00000135074, ENSG00000160013, ENSG00000188735, ENSG00000180758, ENSG00000169508, ENSG00000121210	34	5900	14500	1.084247258225324	0.9998223262676427	1.0	100.0
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=6	4	7.017543859649122	0.5064686828137448	ENSG00000110436, ENSG00000160013, ENSG00000169508, ENSG00000180758	55	1019	20516	1.4642519404050316	1.0	1.0	100.0
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=5	4	7.017543859649122	0.5111235945853817	ENSG00000110436, ENSG00000160013, ENSG00000169508, ENSG00000180758	55	1026	20516	1.4542619174198121	1.0	1.0	100.0
UP_KW_CELLULAR_COMPONENT	KW-0472~Membrane	26	45.614035087719294	0.5183426385779651	ENSG00000154265, ENSG00000161835, ENSG00000198223, ENSG00000112149, ENSG00000139725, ENSG00000117298, ENSG00000006530, ENSG00000078081, ENSG00000153094, ENSG00000160013, ENSG00000090104, ENSG00000169508, ENSG00000073803, ENSG00000074416, ENSG00000175130, ENSG00000132329, ENSG00000177054, ENSG00000110436, ENSG00000176788, ENSG00000091490, ENSG00000136286, ENSG00000135074, ENSG00000188735, ENSG00000180758, ENSG00000123595, ENSG00000121210	54	8224	17662	1.0340376855454676	0.9999990623822027	1.0	100.0
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=4	4	7.017543859649122	0.5269160431791979	ENSG00000110436, ENSG00000160013, ENSG00000169508, ENSG00000180758	55	1050	20516	1.4210216450216449	1.0	1.0	100.0
UP_KW_MOLECULAR_FUNCTION	KW-0675~Receptor	7	12.280701754385964	0.543897379885224	ENSG00000132329, ENSG00000119508, ENSG00000198223, ENSG00000056558, ENSG00000160013, ENSG00000169508, ENSG00000180758	39	1810	11735	1.1636917410398073	0.9999999999730264	1.0	100.0
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) asparagine	12	21.052631578947366	0.6215174184651671	ENSG00000105246, ENSG00000117298, ENSG00000154265, ENSG00000078081, ENSG00000135074, ENSG00000110436, ENSG00000198223, ENSG00000160013, ENSG00000112149, ENSG00000163389, ENSG00000121210, ENSG00000091490	55	4376	20516	1.0229017782948313	1.0	1.0	100.0
UP_SEQ_FEATURE	TRANSMEM:Helical	14	24.561403508771928	0.6872908043844891	ENSG00000154265, ENSG00000132329, ENSG00000177054, ENSG00000110436, ENSG00000198223, ENSG00000112149, ENSG00000091490, ENSG00000117298, ENSG00000078081, ENSG00000135074, ENSG00000160013, ENSG00000188735, ENSG00000169508, ENSG00000121210	55	5371	20516	0.9723058174370778	1.0	1.0	100.0
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	14	24.561403508771928	0.7158643548693636	ENSG00000154265, ENSG00000132329, ENSG00000177054, ENSG00000110436, ENSG00000112149, ENSG00000091490, ENSG00000117298, ENSG00000078081, ENSG00000135074, ENSG00000160013, ENSG00000188735, ENSG00000180758, ENSG00000169508, ENSG00000121210	56	5395	20587	0.953985171455051	1.0	1.0	100.0
