Annotation Cluster 1	EnrichmentScore:2.5065457161905615
UP_KW_DISEASE	KW-0656~Proto-oncogene	4	8.695652173913043	0.011882140059339186	ENSG00000102096, ENSG00000137193, ENSG00000171791, ENSG00000136997	11	232	4570	7.163009404388715	0.1232086831114686	0.13070354065273104	13.070354065273104
KEGG_PATHWAY	hsa05221:Acute myeloid leukemia	3	6.521739130434782	0.01248119648901689	ENSG00000102096, ENSG00000137193, ENSG00000136997	22	67	8205	16.699457259158752	0.729156211157879	0.3245111087144391	32.45111087144391
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	5	10.869565217391305	0.04463791226333677	ENSG00000102096, ENSG00000137193, ENSG00000104689, ENSG00000171791, ENSG00000172005	44	605	19357	3.6358001502629604	0.9999999999195524	1.0	100.0
UP_KW_BIOLOGICAL_PROCESS	KW-0053~Apoptosis	4	8.695652173913043	0.16385384883466614	ENSG00000102096, ENSG00000137193, ENSG00000104689, ENSG00000171791	30	545	11248	2.751804281345566	0.995339142226734	1.0	100.0
KEGG_PATHWAY	hsa05206:MicroRNAs in cancer	3	6.521739130434782	0.1872319201255128	ENSG00000137193, ENSG00000171791, ENSG00000136997	22	310	8205	3.609237536656891	0.9999999995669575	1.0	100.0
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	4	8.695652173913043	0.21550932944833864	ENSG00000179862, ENSG00000102096, ENSG00000137193, ENSG00000136997	44	722	19357	2.4372953915890205	1.0	1.0	100.0
UP_KW_PTM	KW-0832~Ubl conjugation	8	17.391304347826086	0.40545422707306955	ENSG00000137193, ENSG00000114737, ENSG00000083799, ENSG00000120833, ENSG00000171791, ENSG00000184584, ENSG00000123411, ENSG00000136997	34	2594	14104	1.2793323960270306	0.9944810945050522	1.0	100.0
Annotation Cluster 4	EnrichmentScore:1.1140846409722271
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_PTM	KW-0564~Palmitate	4	8.695652173913043	0.05726851761107738	ENSG00000074966, ENSG00000266964, ENSG00000184584, ENSG00000185885	34	377	14104	4.40131065688875	0.4455273802013082	0.35466635556895115	35.46663555689511
UP_KW_PTM	KW-0449~Lipoprotein	6	13.043478260869565	0.06448479192162748	ENSG00000074966, ENSG00000266964, ENSG00000184584, ENSG00000185885, ENSG00000141576, ENSG00000172005	34	936	14104	2.659125188536953	0.48653775014486833	0.35466635556895115	35.46663555689511
UP_SEQ_FEATURE	LIPID:S-palmitoyl cysteine	3	6.521739130434782	0.12313253841715725	ENSG00000266964, ENSG00000184584, ENSG00000185885	45	283	20516	4.832979976442874	0.9999999999999999	1.0	100.0
Annotation Cluster 5	EnrichmentScore:1.024269514807356
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05200:Pathways in cancer	6	13.043478260869565	0.009526144343201969	ENSG00000102096, ENSG00000137193, ENSG00000171791, ENSG00000090554, ENSG00000105639, ENSG00000136997	22	531	8205	4.21417565485362	0.6304495684590623	0.3245111087144391	32.45111087144391
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	5	10.869565217391305	0.022837942477152023	ENSG00000074966, ENSG00000102096, ENSG00000137193, ENSG00000141384, ENSG00000105639	44	489	19357	4.498280349507343	0.9999921837758402	1.0	100.0
INTERPRO	IPR017441:Protein kinase, ATP binding site	4	8.695652173913043	0.04763181550873441	ENSG00000074966, ENSG00000102096, ENSG00000137193, ENSG00000105639	41	390	19139	4.787742338961851	0.9927674284252079	1.0	100.0
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	3	6.521739130434782	0.059984412490697164	ENSG00000074966, ENSG00000102096, ENSG00000137193	44	179	19357	7.373158963941086	0.9999999999999788	1.0	100.0
GOTERM_MF_DIRECT	GO:0004712~protein serine/threonine/tyrosine kinase activity	4	8.695652173913043	0.06963190922448342	ENSG00000074966, ENSG00000102096, ENSG00000137193, ENSG00000105639	42	440	18913	4.093722943722944	0.999838849512998	1.0	100.0
UP_KW_MOLECULAR_FUNCTION	KW-0418~Kinase	5	10.869565217391305	0.07986776595619724	ENSG00000074966, ENSG00000102096, ENSG00000137193, ENSG00000090554, ENSG00000105639	27	747	11735	2.9091675343348706	0.8751880613399865	1.0	100.0
INTERPRO	IPR000719:Protein kinase, catalytic domain	4	8.695652173913043	0.086506113113944	ENSG00000074966, ENSG00000102096, ENSG00000137193, ENSG00000105639	41	501	19139	3.726985054281681	0.9998925342225874	1.0	100.0
UP_SEQ_FEATURE	DOMAIN:Protein kinase	4	8.695652173913043	0.09454761971361623	ENSG00000074966, ENSG00000102096, ENSG00000137193, ENSG00000105639	45	507	20516	3.5969318430856894	0.9999999999993792	1.0	100.0
INTERPRO	IPR011009:Protein kinase-like domain	4	8.695652173913043	0.1051888599067194	ENSG00000074966, ENSG00000102096, ENSG00000137193, ENSG00000105639	41	546	19139	3.4198159564013224	0.9999866687887659	1.0	100.0
UP_SEQ_FEATURE	ACT_SITE:Proton acceptor	5	10.869565217391305	0.11193674362773937	ENSG00000074966, ENSG00000102096, ENSG00000137193, ENSG00000083799, ENSG00000105639	45	861	20516	2.6475674280552326	0.9999999999999974	1.0	100.0
UP_KW_MOLECULAR_FUNCTION	KW-0808~Transferase	7	15.217391304347828	0.2939792559586874	ENSG00000074966, ENSG00000102096, ENSG00000137193, ENSG00000214756, ENSG00000090554, ENSG00000105639, ENSG00000141576	27	2046	11735	1.4870026429166214	0.999833874409377	1.0	100.0
UP_KW_LIGAND	KW-0547~Nucleotide-binding	6	13.043478260869565	0.3230581039099399	ENSG00000074966, ENSG00000102096, ENSG00000137193, ENSG00000184584, ENSG00000105639, ENSG00000127311	15	1858	6850	1.47470398277718	0.9701487486245066	1.0	100.0
UP_KW_LIGAND	KW-0067~ATP-binding	5	10.869565217391305	0.33574715514907827	ENSG00000074966, ENSG00000102096, ENSG00000137193, ENSG00000105639, ENSG00000127311	15	1437	6850	1.5889584783112964	0.9748231838999001	1.0	100.0
GOTERM_MF_DIRECT	GO:0005524~ATP binding	5	10.869565217391305	0.43081200102104467	ENSG00000074966, ENSG00000102096, ENSG00000137193, ENSG00000105639, ENSG00000127311	42	1539	18913	1.4629939045143723	1.0	1.0	100.0
Annotation Cluster 6	EnrichmentScore:0.8847210937530304
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_CELLULAR_COMPONENT	KW-0472~Membrane	25	54.347826086956516	0.01193834203985275	ENSG00000074966, ENSG00000170293, ENSG00000104689, ENSG00000163519, ENSG00000151150, ENSG00000105639, ENSG00000197635, ENSG00000136997, ENSG00000170379, ENSG00000174946, ENSG00000070718, ENSG00000184584, ENSG00000109452, ENSG00000163600, ENSG00000157800, ENSG00000266964, ENSG00000197121, ENSG00000171791, ENSG00000111863, ENSG00000172005, ENSG00000117643, ENSG00000137193, ENSG00000083799, ENSG00000090554, ENSG00000185885	37	8224	17662	1.4510923861604794	0.20402965626456793	0.160831516182776	16.0831516182776
UP_SEQ_FEATURE	TOPO_DOM:Cytoplasmic	13	28.26086956521739	0.10422839719539431	ENSG00000266964, ENSG00000197121, ENSG00000104689, ENSG00000163519, ENSG00000111863, ENSG00000197635, ENSG00000117643, ENSG00000172005, ENSG00000174946, ENSG00000184584, ENSG00000090554, ENSG00000185885, ENSG00000163600	45	3826	20516	1.5490968229075912	0.9999999999999704	1.0	100.0
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	16	34.78260869565217	0.11190961669752586	ENSG00000157800, ENSG00000266964, ENSG00000197121, ENSG00000170293, ENSG00000104689, ENSG00000171791, ENSG00000111863, ENSG00000197635, ENSG00000136997, ENSG00000172005, ENSG00000174946, ENSG00000184584, ENSG00000090554, ENSG00000109452, ENSG00000185885, ENSG00000163600	43	5395	20587	1.4198849063517038	0.9999975910308503	1.0	100.0
UP_KW_DOMAIN	KW-1133~Transmembrane helix	18	39.130434782608695	0.16221942445658172	ENSG00000157800, ENSG00000266964, ENSG00000197121, ENSG00000170293, ENSG00000104689, ENSG00000163519, ENSG00000171791, ENSG00000111863, ENSG00000197635, ENSG00000136997, ENSG00000117643, ENSG00000172005, ENSG00000174946, ENSG00000184584, ENSG00000090554, ENSG00000109452, ENSG00000185885, ENSG00000163600	35	5837	14500	1.2775643065175357	0.9160880111662842	0.8187208059198305	81.87208059198305
UP_SEQ_FEATURE	TOPO_DOM:Extracellular	10	21.73913043478261	0.16792248926185127	ENSG00000266964, ENSG00000174946, ENSG00000104689, ENSG00000163519, ENSG00000090554, ENSG00000111863, ENSG00000185885, ENSG00000197635, ENSG00000172005, ENSG00000163600	45	2931	20516	1.5554797376701164	1.0	1.0	100.0
UP_KW_DOMAIN	KW-0812~Transmembrane	18	39.130434782608695	0.17544017269710654	ENSG00000157800, ENSG00000266964, ENSG00000197121, ENSG00000170293, ENSG00000104689, ENSG00000163519, ENSG00000171791, ENSG00000111863, ENSG00000197635, ENSG00000136997, ENSG00000117643, ENSG00000172005, ENSG00000174946, ENSG00000184584, ENSG00000090554, ENSG00000109452, ENSG00000185885, ENSG00000163600	35	5900	14500	1.2639225181598062	0.9328400430468129	0.8187208059198305	81.87208059198305
GOTERM_CC_DIRECT	GO:0016020~membrane	10	21.73913043478261	0.3496839496213018	ENSG00000174946, ENSG00000170293, ENSG00000171791, ENSG00000090554, ENSG00000105639, ENSG00000111863, ENSG00000185885, ENSG00000197635, ENSG00000172005, ENSG00000117643	43	3739	20587	1.2804692213438489	1.0	1.0	100.0
UP_SEQ_FEATURE	TRANSMEM:Helical	14	30.434782608695656	0.3592669774133284	ENSG00000157800, ENSG00000266964, ENSG00000197121, ENSG00000170293, ENSG00000104689, ENSG00000171791, ENSG00000111863, ENSG00000197635, ENSG00000136997, ENSG00000172005, ENSG00000090554, ENSG00000109452, ENSG00000185885, ENSG00000163600	45	5371	20516	1.1883737768675398	1.0	1.0	100.0
Annotation Cluster 7	EnrichmentScore:0.851792673417309
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_BIOLOGICAL_PROCESS	KW-0391~Immunity	6	13.043478260869565	0.08283221321070842	ENSG00000074966, ENSG00000083799, ENSG00000163519, ENSG00000184584, ENSG00000105639, ENSG00000185885	30	918	11248	2.4505446623093685	0.9252753680308736	1.0	100.0
UP_KW_BIOLOGICAL_PROCESS	KW-0399~Innate immunity	4	8.695652173913043	0.08397514007452508	ENSG00000083799, ENSG00000184584, ENSG00000105639, ENSG00000185885	30	403	11248	3.721422663358147	0.9280190120143252	1.0	100.0
GOTERM_BP_DIRECT	GO:0045087~innate immune response	3	6.521739130434782	0.40019529394891584	ENSG00000083799, ENSG00000184584, ENSG00000105639	44	617	19357	2.1390526005598938	1.0	1.0	100.0
Annotation Cluster 8	EnrichmentScore:0.7023056399554931
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_BIOLOGICAL_PROCESS	KW-0391~Immunity	6	13.043478260869565	0.08283221321070842	ENSG00000074966, ENSG00000083799, ENSG00000163519, ENSG00000184584, ENSG00000105639, ENSG00000185885	30	918	11248	2.4505446623093685	0.9252753680308736	1.0	100.0
GOTERM_BP_DIRECT	GO:0002250~adaptive immune response	3	6.521739130434782	0.26325190306576846	ENSG00000074966, ENSG00000163519, ENSG00000105639	44	449	19357	2.939410811905244	1.0	1.0	100.0
UP_KW_BIOLOGICAL_PROCESS	KW-1064~Adaptive immunity	3	6.521739130434782	0.3585190980788526	ENSG00000074966, ENSG00000163519, ENSG00000105639	30	486	11248	2.31440329218107	0.999998357475204	1.0	100.0
Annotation Cluster 9	EnrichmentScore:0.6496931934983717
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	ACT_SITE:Proton acceptor	5	10.869565217391305	0.11193674362773937	ENSG00000074966, ENSG00000102096, ENSG00000137193, ENSG00000083799, ENSG00000105639	45	861	20516	2.6475674280552326	0.9999999999999974	1.0	100.0
GOTERM_BP_DIRECT	GO:0007049~cell cycle	3	6.521739130434782	0.18791218140175206	ENSG00000102096, ENSG00000137193, ENSG00000083799	44	357	19357	3.6969060351413288	1.0	1.0	100.0
UP_KW_BIOLOGICAL_PROCESS	KW-0131~Cell cycle	3	6.521739130434782	0.5345555177520643	ENSG00000102096, ENSG00000137193, ENSG00000083799	30	685	11248	1.6420437956204381	0.9999999998913482	1.0	100.0
Annotation Cluster 10	EnrichmentScore:0.20496022932040234
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	3	6.521739130434782	0.4883515783395421	ENSG00000144152, ENSG00000140092, ENSG00000117643	42	751	18913	1.7988396423815864	1.0	1.0	100.0
UP_KW_LIGAND	KW-0106~Calcium	3	6.521739130434782	0.6008646695562128	ENSG00000144152, ENSG00000140092, ENSG00000117643	15	955	6850	1.4345549738219896	0.9997429121518774	1.0	100.0
UP_KW_PTM	KW-1015~Disulfide bond	8	17.391304347826086	0.8271990896818636	ENSG00000104689, ENSG00000163519, ENSG00000090554, ENSG00000144152, ENSG00000140092, ENSG00000197635, ENSG00000117643, ENSG00000163600	34	3808	14104	0.8714780029658923	0.999999976261118	1.0	100.0
Annotation Cluster 11	EnrichmentScore:0.1701501026989633
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_BIOLOGICAL_PROCESS	KW-0130~Cell adhesion	3	6.521739130434782	0.36136004812381517	ENSG00000144152, ENSG00000140092, ENSG00000197635	30	489	11248	2.3002044989775055	0.9999985622528806	1.0	100.0
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) asparagine	10	21.73913043478261	0.615335841307751	ENSG00000157800, ENSG00000174946, ENSG00000197121, ENSG00000104689, ENSG00000090554, ENSG00000144152, ENSG00000140092, ENSG00000197635, ENSG00000117643, ENSG00000163600	45	4376	20516	1.0418444038188097	1.0	1.0	100.0
UP_KW_CELLULAR_COMPONENT	KW-0964~Secreted	5	10.869565217391305	0.6470191779388449	ENSG00000090554, ENSG00000144152, ENSG00000140092, ENSG00000197635, ENSG00000163600	37	2133	17662	1.118967068334157	0.9999999974457048	1.0	100.0
UP_KW_PTM	KW-0325~Glycoprotein	11	23.91304347826087	0.7143721570837188	ENSG00000157800, ENSG00000174946, ENSG00000197121, ENSG00000104689, ENSG00000090554, ENSG00000144152, ENSG00000140092, ENSG00000197635, ENSG00000136997, ENSG00000117643, ENSG00000163600	34	4733	14104	0.9640944059855086	0.9999963858564305	1.0	100.0
GOTERM_CC_DIRECT	GO:0005576~extracellular region	4	8.695652173913043	0.8211851671781825	ENSG00000090554, ENSG00000140092, ENSG00000197635, ENSG00000163600	43	2119	20587	0.9037610983680323	1.0	1.0	100.0
UP_KW_PTM	KW-1015~Disulfide bond	8	17.391304347826086	0.8271990896818636	ENSG00000104689, ENSG00000163519, ENSG00000090554, ENSG00000144152, ENSG00000140092, ENSG00000197635, ENSG00000117643, ENSG00000163600	34	3808	14104	0.8714780029658923	0.999999976261118	1.0	100.0
UP_KW_DOMAIN	KW-0732~Signal	8	17.391304347826086	0.9225801721548048	ENSG00000157800, ENSG00000266964, ENSG00000104689, ENSG00000184584, ENSG00000090554, ENSG00000144152, ENSG00000140092, ENSG00000163600	35	4357	14500	0.7606806780550182	0.9999999999999997	1.0	100.0
Annotation Cluster 12	EnrichmentScore:0.16364374057335623
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	10	21.73913043478261	0.4197941543002578	ENSG00000179862, ENSG00000137193, ENSG00000141384, ENSG00000170293, ENSG00000160185, ENSG00000171791, ENSG00000184584, ENSG00000123411, ENSG00000136997, ENSG00000127311	43	3962	20587	1.2083983893499877	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	4	8.695652173913043	0.5056460020233297	ENSG00000074966, ENSG00000184584, ENSG00000123411, ENSG00000136997	44	1204	19357	1.4615675022651768	1.0	1.0	100.0
GOTERM_CC_DIRECT	GO:0005634~nucleus	12	26.08695652173913	0.7153132882073154	ENSG00000179862, ENSG00000074966, ENSG00000204219, ENSG00000137193, ENSG00000141384, ENSG00000171791, ENSG00000182010, ENSG00000123411, ENSG00000117602, ENSG00000136997, ENSG00000127311, ENSG00000141576	43	5991	20587	0.9589733437365351	1.0	1.0	100.0
UP_KW_BIOLOGICAL_PROCESS	KW-0805~Transcription regulation	6	13.043478260869565	0.7692105006856429	ENSG00000179862, ENSG00000074966, ENSG00000204219, ENSG00000141384, ENSG00000123411, ENSG00000136997	30	2391	11248	0.94086156419908	1.0	1.0	100.0
UP_KW_CELLULAR_COMPONENT	KW-0539~Nucleus	11	23.91304347826087	0.7710344147097726	ENSG00000179862, ENSG00000074966, ENSG00000204219, ENSG00000137193, ENSG00000141384, ENSG00000170293, ENSG00000160185, ENSG00000171791, ENSG00000123411, ENSG00000136997, ENSG00000127311	37	5695	17662	0.9220131457181502	0.9999999999993151	1.0	100.0
GOTERM_MF_DIRECT	GO:0003677~DNA binding	3	6.521739130434782	0.7922146488029624	ENSG00000204219, ENSG00000141384, ENSG00000136997	42	1325	18913	1.0195687331536387	1.0	1.0	100.0
UP_KW_BIOLOGICAL_PROCESS	KW-0804~Transcription	6	13.043478260869565	0.7923723001526171	ENSG00000179862, ENSG00000074966, ENSG00000204219, ENSG00000141384, ENSG00000123411, ENSG00000136997	30	2460	11248	0.9144715447154471	1.0	1.0	100.0
UP_KW_MOLECULAR_FUNCTION	KW-0238~DNA-binding	4	8.695652173913043	0.8681198708762858	ENSG00000204219, ENSG00000141384, ENSG00000123411, ENSG00000136997	27	2096	11735	0.8294458580718123	1.0	1.0	100.0
Annotation Cluster 13	EnrichmentScore:0.07787536405100004
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0008270~zinc ion binding	3	6.521739130434782	0.5684976878887426	ENSG00000204219, ENSG00000083799, ENSG00000123411	42	870	18913	1.552791461412151	1.0	1.0	100.0
UP_KW_LIGAND	KW-0862~Zinc	4	8.695652173913043	0.9358859017668681	ENSG00000204219, ENSG00000083799, ENSG00000123411, ENSG00000141576	15	2525	6850	0.7234323432343235	0.9999999999816945	1.0	100.0
UP_KW_DOMAIN	KW-0863~Zinc-finger	3	6.521739130434782	0.9409175943640435	ENSG00000204219, ENSG00000123411, ENSG00000141576	35	1837	14500	0.676568940041994	1.0	1.0	100.0
UP_KW_LIGAND	KW-0479~Metal-binding	6	13.043478260869565	0.97497919052138	ENSG00000204219, ENSG00000137193, ENSG00000083799, ENSG00000123411, ENSG00000141576, ENSG00000117643	15	3978	6850	0.6887883358471594	0.9999999999999961	1.0	100.0
